,PassengerNumber,Name,HomePlanet,Destination,deck,numofcabin,side,Age,CryoSleep,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
2770,2986,Swaffs Dutty,Mars,TRAPPIST-1e,E,197,S,15,False,False,5711,0,2516,0,1370,False
2771,2988,Winon Cousel,Europa,55 Cancri e,A,36,S,33,False,False,396,1280,7,308,4941,False
2772,2990,Gileen Vandez,Earth,PSO J318.5-22,G,472,S,24,True,False,0,0,0,0,0,True
2773,2992,Dont Sterreray,Mars,PSO J318.5-22,F,570,S,49,False,False,0,0,0,160,528,False
2774,2993,Nelly Gordanieves,Earth,TRAPPIST-1e,F,571,S,24,False,False,1252,6,22,123,706,False
2775,2994,Carly Scottuez,Earth,TRAPPIST-1e,E,198,S,24,False,False,173,0,14,0,603,False
2776,2995,Minus Roforhauge,Europa,55 Cancri e,B,94,P,26,True,False,0,0,0,0,0,True
2777,2995,Marinon Roforhauge,Europa,55 Cancri e,B,94,P,40,True,False,0,0,0,0,0,True
2778,2996,Hanry Strongers,Earth,55 Cancri e,F,626,P,31,False,False,0,611,2,4,22,False
2779,2998,Dirfak Mosteraked,Europa,TRAPPIST-1e,C,113,S,47,False,False,0,5252,0,124,300,True
2780,3000,Therta Spencervan,Earth,TRAPPIST-1e,F,627,P,19,False,False,736,0,0,0,1,False
2781,3001,Phecca Shming,Europa,55 Cancri e,C,101,P,38,False,True,0,1577,0,425,4359,False
2782,3001,Dirfak Shming,Europa,55 Cancri e,C,101,P,33,False,False,0,1001,2280,0,29,True
2783,3003,Ankaan String,Europa,TRAPPIST-1e,C,114,S,45,True,False,0,0,0,0,0,True
2784,3004,Card Clinantones,Earth,TRAPPIST-1e,G,473,S,1,True,False,0,0,0,0,0,True
2785,3004,Tin Clinantones,Earth,TRAPPIST-1e,F,572,S,32,False,False,0,53,0,744,0,False
2786,3005,Stmeal Fisun,Mars,TRAPPIST-1e,F,573,S,70,True,False,0,0,0,0,0,True
2787,3006,Race Wolferguson,Earth,PSO J318.5-22,G,474,S,19,False,False,23,0,0,0,732,False
2788,3009,Blakes Chcak,Mars,PSO J318.5-22,E,185,P,55,True,False,0,0,0,0,0,True
2789,3010,Kraban Praugnox,Europa,TRAPPIST-1e,B,96,P,48,False,False,0,8403,0,7627,83,False
2790,3012,Thony Bradlerson,Earth,TRAPPIST-1e,G,475,S,66,False,False,1187,1,60,6,0,False
2791,3013,Morrie Moongton,Europa,TRAPPIST-1e,F,629,P,13,False,False,0,256,0,207,409,False
2792,3014,Alduson Oilpuring,Europa,55 Cancri e,C,115,S,40,False,False,82,1390,0,347,6237,False
2793,3015,Dord Pottley,Earth,TRAPPIST-1e,E,199,S,35,False,False,0,1438,0,112,74,True
2794,3018,Vanley Harry,Earth,TRAPPIST-1e,F,630,P,32,False,False,0,49,2,639,0,False
2795,3019,Yakers Peake,Mars,TRAPPIST-1e,E,187,P,51,False,False,1644,0,234,157,64,False
2796,3020,Tard Monfulewss,Europa,TRAPPIST-1e,B,112,S,37,False,False,0,216,0,5391,3372,False
2797,3021,Deanny Spencervan,Earth,TRAPPIST-1e,G,476,S,31,False,False,517,1,301,60,4,False
2798,3021,Billey Spencervan,Earth,TRAPPIST-1e,F,574,S,37,False,False,608,0,6,0,1637,False
2799,3022,Ankab Speating,Europa,TRAPPIST-1e,C,102,P,38,False,False,0,3331,270,2,3510,False
2800,3022,Hadirah Speating,Europa,55 Cancri e,C,102,P,19,False,False,0,329,0,3154,312,False
2801,3023,Panter Blane,Mars,TRAPPIST-1e,F,631,P,33,True,False,0,0,0,0,0,True
2802,3024,Jord Barkeretton,Earth,TRAPPIST-1e,F,632,P,19,False,False,0,0,1752,187,0,True
2803,3025,Coxak Bradiary,Earth,TRAPPIST-1e,G,477,S,31,False,False,2,788,0,128,9,True
2804,3025,Stald Fisheparks,Earth,TRAPPIST-1e,G,477,S,43,False,False,45,8,0,607,44,False
2805,3026,Artis Gambs,Earth,TRAPPIST-1e,G,492,P,22,True,False,0,0,0,0,0,False
2806,3027,Tracia Fitzgerson,Earth,TRAPPIST-1e,G,493,P,24,True,False,0,0,0,0,0,False
2807,3029,Geno Disgul,Europa,55 Cancri e,C,103,P,21,False,False,0,878,82,360,1784,False
2808,3029,Charga Disgul,Europa,TRAPPIST-1e,C,103,P,14,True,False,0,0,0,0,0,True
2809,3030,Cellum Alaring,Europa,55 Cancri e,B,97,P,30,False,False,728,2551,0,48,1804,True
2810,3030,Wezena Alaring,Europa,TRAPPIST-1e,B,97,P,22,True,False,0,0,0,0,0,True
2811,3032,Raque Wolfernan,Earth,TRAPPIST-1e,G,478,S,11,False,False,0,0,0,0,0,False
2812,3032,Loresa Wolfernan,Earth,TRAPPIST-1e,G,478,S,4,True,False,0,0,0,0,0,False
2813,3032,Andie Wolfernan,Earth,TRAPPIST-1e,G,478,S,0,False,False,0,0,0,0,0,False
2814,3032,Ritany Wolfernan,Earth,TRAPPIST-1e,F,575,S,30,False,False,479,12,25,643,283,False
2815,3033,Hardy Wagnerray,Earth,PSO J318.5-22,G,479,S,21,False,False,0,27,1181,0,513,False
2816,3034,Dscheat Noxnuther,Europa,TRAPPIST-1e,F,1470,P,40,False,False,0,0,0,0,0,False
2817,3036,Penne Booneid,Earth,PSO J318.5-22,F,634,P,57,False,False,506,0,1,178,0,False
2818,3038,Cink Porté,Mars,TRAPPIST-1e,F,576,S,35,False,False,1228,0,0,0,0,False
2819,3039,Acraban Conamminal,Europa,TRAPPIST-1e,A,37,S,32,False,False,0,0,0,0,0,False
2820,3040,Nilly Purle,Mars,TRAPPIST-1e,F,577,S,32,False,False,2616,0,2,5,0,False
2821,3042,Maya Mejiaddox,Earth,TRAPPIST-1e,F,578,S,30,False,False,0,0,301,0,437,False
2822,3044,Joyces Fowlesterez,Earth,TRAPPIST-1e,F,636,P,69,False,False,577,139,0,0,0,False
2823,3045,Helean Hestes,Earth,TRAPPIST-1e,G,480,S,21,True,False,0,0,0,0,0,False
2824,3047,Jack Quart,Mars,PSO J318.5-22,E,190,P,17,True,False,0,0,0,0,0,True
2825,3047,Wafros Quart,Mars,TRAPPIST-1e,E,190,P,16,False,False,995,0,6,48,0,False
2826,3048,Mitch Canie,Mars,TRAPPIST-1e,E,200,S,25,True,False,0,0,0,2368,0,False
2827,3050,Skatik Supred,Europa,TRAPPIST-1e,E,191,P,25,False,False,1586,2342,947,1,276,True
2828,3053,Ainor Fuelisent,Europa,55 Cancri e,F,64,S,52,False,False,0,2,0,10976,810,False
2829,3054,Celis Bootez,Earth,TRAPPIST-1e,F,579,S,13,False,False,578,77,0,306,5,False
2830,3055,Inen Casentry,Earth,TRAPPIST-1e,F,637,P,37,False,False,1086,0,0,41,0,False
2831,3060,Rowl Chman,Mars,TRAPPIST-1e,F,581,S,13,False,False,760,2,2,142,0,False
2832,3060,Duckes Chman,Mars,TRAPPIST-1e,D,98,S,45,False,False,3309,0,10,0,0,False
2833,3060,Torms Chman,Mars,TRAPPIST-1e,E,201,S,55,False,False,0,0,0,0,0,False
2834,3061,Mela Bakericks,Earth,TRAPPIST-1e,F,638,P,22,False,False,664,0,0,65,0,False
2835,3061,Ritey Hickley,Earth,TRAPPIST-1e,G,498,P,39,False,False,0,0,0,1745,72,False
2836,3062,Hion Frasp,Mars,TRAPPIST-1e,D,99,S,35,False,False,741,0,31,0,36,False
2837,3063,Jerrye Daughttley,Earth,PSO J318.5-22,G,499,P,19,True,False,0,0,0,0,0,True
2838,3063,Joana Daughttley,Earth,TRAPPIST-1e,G,499,P,7,True,False,0,0,0,0,0,True
2839,3063,Elina Daughttley,Earth,TRAPPIST-1e,E,192,P,19,False,False,1,0,0,450,254,False
2840,3064,Thewis Spencervan,Earth,TRAPPIST-1e,G,482,S,21,True,False,0,0,0,0,0,True
2841,3065,Solark Preeldy,Europa,55 Cancri e,D,94,P,37,False,False,0,2065,1650,356,1,True
2842,3066,Felia Hortis,Earth,TRAPPIST-1e,E,193,P,35,False,False,1609,0,0,0,0,False
2843,3067,France Dicksons,Earth,TRAPPIST-1e,G,483,S,22,True,False,0,0,0,0,0,True
2844,3068,Tyrona Mcfarley,Earth,TRAPPIST-1e,G,500,P,62,False,False,379,453,0,7,0,False
2845,3070,Bel Haydenez,Earth,TRAPPIST-1e,G,501,P,41,True,False,0,0,0,0,0,True
2846,3071,Saiphda Cracionfic,Europa,TRAPPIST-1e,B,113,S,16,True,False,0,0,0,0,0,True
2847,3071,Alballa Cracionfic,Europa,TRAPPIST-1e,B,113,S,26,False,False,0,1,8,21,6023,False
2848,3073,Krios Shbre,Mars,TRAPPIST-1e,F,640,P,36,True,False,0,0,0,0,0,True
2849,3076,Jaimez Mcfaddenson,Earth,PSO J318.5-22,G,502,P,42,True,False,0,0,0,0,0,True
2850,3079,Charly Booters,Earth,55 Cancri e,F,642,P,22,False,False,35,0,36,581,0,False
2851,3080,Florey Alldson,Earth,TRAPPIST-1e,F,584,S,40,False,False,0,0,0,822,2,False
2852,3081,Gollux Reedall,Europa,55 Cancri e,C,118,S,50,False,False,0,1547,0,1784,1,True
2853,3081,Sadirak Reedall,Europa,TRAPPIST-1e,C,118,S,57,True,False,0,0,0,0,0,True
2854,3082,Kayd Wilkinner,Earth,PSO J318.5-22,G,503,P,15,False,False,1,30,1793,0,0,True
2855,3083,Antak Bootty,Europa,55 Cancri e,D,100,S,23,False,False,0,587,0,1497,1014,False
2856,3084,Bakix Flell,Mars,55 Cancri e,D,101,S,60,True,False,0,0,0,0,0,True
2857,3085,Coracy Briggins,Earth,TRAPPIST-1e,G,504,P,73,False,False,0,0,0,153,556,False
2858,3087,Chadie Flyncharlan,Earth,TRAPPIST-1e,G,505,P,35,True,False,0,0,0,0,0,True
2859,3088,Dscha Dishearly,Europa,TRAPPIST-1e,A,25,P,28,False,False,0,0,0,0,0,False
2860,3090,Minoces Myling,Europa,TRAPPIST-1e,B,115,S,27,False,True,0,6013,0,820,31,True
2861,3091,Kitakan Wingcoling,Europa,TRAPPIST-1e,D,23,S,14,False,False,0,946,0,7860,384,False
2862,3091,Shaiaz Wingcoling,Europa,TRAPPIST-1e,D,102,S,26,True,False,0,0,0,0,0,True
2863,3092,Stace Solivers,Earth,TRAPPIST-1e,G,506,P,22,False,False,131,0,102,43,700,False
2864,3093,Berk Terte,Mars,55 Cancri e,E,194,P,22,False,False,2229,0,1349,121,0,True
2865,3095,Aarjel Rhuba,Mars,PSO J318.5-22,F,585,S,71,False,False,924,1284,10,9,0,False
2866,3096,Seat Khaf,Mars,55 Cancri e,D,103,S,25,False,False,5,1,633,0,188,True
2867,3099,Chones Bine,Mars,TRAPPIST-1e,E,203,S,27,True,False,0,0,0,0,0,True
2868,3100,Andrey Farmonrada,Earth,TRAPPIST-1e,G,485,S,1,False,False,0,0,0,0,0,False
2869,3100,Jord Farmonrada,Earth,TRAPPIST-1e,F,586,S,52,False,False,809,0,0,0,0,True
2870,3100,Gordo Farmonrada,Earth,TRAPPIST-1e,G,485,S,0,True,False,0,0,0,0,0,True
2871,3102,Tachba Mirinanty,Europa,55 Cancri e,B,101,P,30,True,False,0,0,0,0,0,True
2872,3103,Aldibah Baleful,Europa,TRAPPIST-1e,B,102,P,52,False,True,0,7452,0,1158,7979,False
2873,3104,Shally Fowles,Earth,TRAPPIST-1e,G,507,P,12,False,False,0,0,0,0,0,True
2874,3104,Lorice Fowles,Earth,TRAPPIST-1e,G,507,P,22,True,False,0,160,0,0,0,True
2875,3110,Dandra Joyneidez,Earth,TRAPPIST-1e,G,509,P,24,False,False,520,0,0,195,0,True
2876,3111,Goles Ramad,Mars,TRAPPIST-1e,D,95,P,22,False,False,1173,0,0,9,0,False
2877,3112,Billey Romason,Earth,PSO J318.5-22,G,488,S,15,True,False,0,0,0,0,0,False
2878,3113,Sceros Lake,Mars,TRAPPIST-1e,D,96,P,21,True,False,2044,0,0,0,0,True
2879,3113,Eloos Lake,Mars,55 Cancri e,D,96,P,56,True,False,0,0,0,0,0,True
2880,3114,Yapich Sad,Mars,TRAPPIST-1e,D,97,P,50,False,False,1598,0,155,26,0,False
2881,3116,Jaye Mcguirez,Earth,TRAPPIST-1e,F,645,P,20,False,False,127,0,656,0,21,False
2882,3117,Idace Vinozarks,Earth,TRAPPIST-1e,F,646,P,32,False,False,0,0,47,857,23,False
2883,3118,Sus Coolez,Earth,TRAPPIST-1e,G,510,P,28,True,False,0,0,0,0,0,False
2884,3119,Jorgie Hamberterry,Earth,TRAPPIST-1e,G,490,S,74,False,False,571,0,0,277,0,False
2885,3120,Rionk Rhuba,Mars,TRAPPIST-1e,E,204,S,25,True,False,0,0,0,0,0,True
2886,3120,Aps Rhuba,Mars,TRAPPIST-1e,E,204,S,31,False,False,691,3,68,286,0,False
2887,3121,Trice Moreman,Earth,PSO J318.5-22,G,491,S,6,True,False,0,0,0,0,0,True
2888,3123,Derina Prinson,Earth,TRAPPIST-1e,G,511,P,17,True,False,0,0,0,0,0,True
2889,3124,Stax Hapie,Mars,TRAPPIST-1e,F,648,P,12,True,False,0,0,0,0,0,True
2890,3124,Gech Hapie,Mars,TRAPPIST-1e,F,648,P,47,False,False,1130,8,299,0,0,True
2891,3124,Wal Hapie,Mars,TRAPPIST-1e,F,648,P,46,True,False,0,0,0,0,0,True
2892,3126,Zedares Foraud,Europa,55 Cancri e,B,116,S,31,False,False,139,4018,13,232,1140,True
2893,3126,Okulas Foraud,Europa,TRAPPIST-1e,B,116,S,36,False,False,0,0,0,0,0,True
2894,3128,Heila Gordond,Earth,55 Cancri e,G,512,P,15,False,False,62,57,2646,1104,312,False
2895,3130,Mall Frasp,Mars,TRAPPIST-1e,F,588,S,38,False,False,886,0,618,0,0,False
2896,3131,Salley Mckinn,Earth,55 Cancri e,G,492,S,48,True,False,0,0,0,0,0,True
2897,3131,Hardy Griffy,Earth,TRAPPIST-1e,G,492,S,21,True,False,0,0,0,0,0,True
2898,3131,Jamela Griffy,Mars,TRAPPIST-1e,G,492,S,4,True,False,0,0,0,0,0,True
2899,3132,Sce Meake,Mars,TRAPPIST-1e,F,649,P,31,True,False,0,0,0,0,0,True
2900,3133,Aliey Chanash,Earth,PSO J318.5-22,G,513,P,31,False,False,0,140,394,0,0,False
2901,3134,Enifik Clughted,Europa,PSO J318.5-22,C,119,S,62,False,True,0,4513,0,85,1437,True
2902,3136,Feline Mcneiderson,Earth,TRAPPIST-1e,G,514,P,29,True,False,0,0,0,0,0,True
2903,3138,Therie Stephendsey,Earth,TRAPPIST-1e,F,1334,P,30,False,False,0,4,1604,678,1681,False
2904,3140,Eang Dan,Mars,TRAPPIST-1e,E,206,S,26,False,False,912,0,43,0,0,False
2905,3142,Backse Cla,Mars,TRAPPIST-1e,F,591,S,43,False,False,33,1117,59,0,16,False
2906,3142,Fres Cla,Mars,TRAPPIST-1e,F,591,S,32,False,False,1087,0,71,0,0,False
2907,3143,Dous Blane,Mars,55 Cancri e,F,592,S,24,True,False,0,0,0,0,2,True
2908,3145,Spies Gency,Mars,TRAPPIST-1e,F,652,P,49,True,False,0,0,0,0,0,True
2909,3147,Colle Steinardson,Earth,TRAPPIST-1e,F,594,S,21,False,False,17,427,31,257,0,True
2910,3149,Natha Portananney,Earth,TRAPPIST-1e,G,494,S,18,False,False,0,730,79,0,845,True
2911,3149,Katen Portananney,Earth,TRAPPIST-1e,G,494,S,18,True,False,0,0,0,0,0,True
2912,3152,Therek Greeves,Earth,TRAPPIST-1e,G,496,S,14,True,False,0,0,0,0,0,False
2913,3158,Pech Banie,Mars,TRAPPIST-1e,D,100,P,21,False,False,1507,0,3,2,1196,False
2914,3159,Eggers Melte,Mars,55 Cancri e,F,654,P,25,True,False,0,0,0,0,0,True
2915,3161,Batan Roustorly,Europa,55 Cancri e,E,208,S,56,False,False,0,323,971,58,4240,False
2916,3162,Diandi Kellyons,Earth,TRAPPIST-1e,G,500,S,0,False,False,0,0,0,0,0,True
2917,3162,Robyny Simonson,Earth,TRAPPIST-1e,F,596,S,55,False,False,0,0,5,0,2409,False
2918,3162,Beula Simonson,Earth,TRAPPIST-1e,G,500,S,14,True,False,0,0,0,0,0,False
2919,3163,Crin Vlart,Mars,TRAPPIST-1e,F,656,P,13,False,False,1007,0,142,295,0,False
2920,3163,Hammet Vlart,Mars,55 Cancri e,F,656,P,43,True,False,4,0,1834,1,66,False
2921,3164,Berty Crayeson,Earth,TRAPPIST-1e,G,516,P,39,True,False,0,0,0,0,0,False
2922,3166,Morms Cheen,Mars,TRAPPIST-1e,F,657,P,40,True,False,0,0,0,0,0,True
2923,3168,Jaimez Peckerson,Earth,TRAPPIST-1e,F,658,P,24,False,False,0,7,548,4,0,True
2924,3169,Lyn Leblanchez,Earth,TRAPPIST-1e,F,598,S,26,False,False,207,350,74,0,3,True
2925,3171,Letty Wellenez,Earth,55 Cancri e,G,502,S,22,True,False,0,0,0,0,0,True
2926,3172,Allena Sellahaney,Mars,TRAPPIST-1e,F,659,P,26,False,False,0,0,1352,5,0,False
2927,3174,Berios Homin,Mars,TRAPPIST-1e,D,101,P,19,False,False,155,0,1632,3,0,True
2928,3174,Life Homin,Mars,TRAPPIST-1e,F,660,P,38,True,False,0,0,0,0,0,True
2929,3175,Altardr Mosteraked,Europa,55 Cancri e,B,104,P,38,True,False,0,0,0,0,0,True
2930,3176,Ankalik Nateansive,Europa,TRAPPIST-1e,E,196,P,77,False,False,0,9032,0,128,1464,True
2931,3179,Therie Saley,Earth,55 Cancri e,F,599,S,28,False,False,2840,0,0,0,0,False
2932,3180,Hery Lewinez,Earth,TRAPPIST-1e,F,663,P,22,False,False,105,1,379,0,336,False
2933,3181,Tanley Gregordy,Earth,TRAPPIST-1e,E,197,P,20,False,False,4,353,193,241,0,False
2934,3182,Herita Welltonces,Earth,TRAPPIST-1e,F,600,S,18,False,False,0,0,699,0,0,True
2935,3184,Arkard Sechausive,Europa,55 Cancri e,B,117,S,10,False,False,0,0,0,0,0,True
2936,3184,Tarmus Sechausive,Europa,55 Cancri e,B,117,S,34,True,False,0,0,0,0,0,True
2937,3185,Carley Gardonadox,Earth,TRAPPIST-1e,F,601,S,43,False,False,0,788,0,0,1191,False
2938,3188,Mass Reau,Mars,55 Cancri e,E,209,S,31,True,False,0,0,0,0,0,False
2939,3189,Weers Che,Mars,55 Cancri e,D,102,P,40,True,False,0,0,0,0,0,True
2940,3189,Womel Che,Mars,TRAPPIST-1e,D,102,P,25,False,False,1299,0,0,0,0,False
2941,3191,Fex Sin,Mars,TRAPPIST-1e,F,603,S,68,True,False,0,0,0,0,0,True
2942,3192,Dorie Brenney,Earth,TRAPPIST-1e,F,665,P,20,False,False,0,0,147,719,0,False
2943,3193,Golve Mushe,Mars,TRAPPIST-1e,F,666,P,27,False,True,309,0,849,0,0,True
2944,3195,Rald Litthews,Earth,TRAPPIST-1e,G,505,S,1,False,False,0,0,0,0,0,False
2945,3195,Fredy Litthews,Earth,PSO J318.5-22,G,505,S,60,False,False,0,31,6,223,356,False
2946,3195,Fery Litthews,Earth,55 Cancri e,G,505,S,28,False,False,0,0,675,31,0,True
2947,3195,Ralda Litthews,Earth,PSO J318.5-22,G,505,S,11,False,False,0,0,0,0,0,False
2948,3195,Allena Litthews,Earth,55 Cancri e,G,1330,S,0,False,False,0,0,0,0,0,False
2949,3195,Violan Litthews,Earth,TRAPPIST-1e,G,505,S,9,True,False,0,0,0,0,0,False
2950,3196,Flats Chate,Mars,TRAPPIST-1e,F,667,P,38,False,False,1046,0,1553,0,0,False
2951,3197,Molley Ryanga,Earth,55 Cancri e,F,668,P,18,False,False,0,0,0,588,0,False
2952,3200,Brie Flynney,Earth,TRAPPIST-1e,F,669,P,40,False,False,4,11,669,0,773,False
2953,3201,Lynez Mcfaddoxter,Earth,TRAPPIST-1e,F,670,P,21,False,False,330,11,0,0,398,False
2954,3203,Karley Hopez,Earth,TRAPPIST-1e,G,506,S,24,True,False,0,0,0,0,0,False
2955,3204,Sadra Wirdley,Europa,TRAPPIST-1e,A,27,P,26,False,False,37,1653,7,227,1457,False
2956,3204,Alphah Wirdley,Europa,TRAPPIST-1e,A,27,P,47,False,False,3865,3810,0,12,196,False
2957,3204,Matan Wirdley,Europa,TRAPPIST-1e,A,27,P,46,False,False,0,131,0,8873,469,False
2958,3205,Denny Dotsondez,Earth,55 Cancri e,G,507,S,55,True,False,0,0,0,0,0,True
2959,3206,Gwenda Gainebergan,Earth,TRAPPIST-1e,G,520,P,50,False,False,293,0,21,573,0,False
2960,3209,Ech Nutca,Mars,TRAPPIST-1e,F,672,P,10,True,False,0,0,0,0,0,True
2961,3210,Charda Heeroling,Europa,55 Cancri e,E,211,S,17,False,False,454,19,0,0,3219,False
2962,3210,Aldun Clugeadry,Europa,55 Cancri e,E,211,S,20,False,False,11,596,0,3583,266,False
2963,3210,Axionif Heeroling,Europa,TRAPPIST-1e,E,211,S,37,False,False,76,2804,0,1287,1229,False
2964,3211,Stal Baldson,Earth,TRAPPIST-1e,F,673,P,24,False,False,11,0,9,2645,2,False
2965,3211,Maura Baldson,Earth,55 Cancri e,G,521,P,43,False,False,511,233,0,0,144,False
2966,3211,Dianya Baldson,Earth,TRAPPIST-1e,G,521,P,0,False,False,0,0,0,0,0,False
2967,3212,Philia Bellarkerd,Earth,TRAPPIST-1e,E,212,S,24,False,False,180,264,0,1225,0,False
2968,3213,Lucan Surry,Mars,TRAPPIST-1e,D,103,P,22,False,False,715,0,726,325,0,False
2969,3215,Gretty Warrison,Europa,TRAPPIST-1e,G,508,S,14,True,False,0,0,0,0,0,True
2970,3216,Eristy Haydenzier,Earth,TRAPPIST-1e,G,509,S,3,True,False,0,0,0,0,0,True
2971,3216,Jennyn Haydenzier,Earth,55 Cancri e,G,509,S,22,True,False,0,0,0,0,0,True
2972,3216,Inerry Haydenzier,Earth,TRAPPIST-1e,E,213,S,23,False,False,0,1573,0,36,0,True
2973,3217,Minies Dan,Mars,TRAPPIST-1e,E,198,P,56,False,False,324,574,116,0,0,False
2974,3218,Derine Bardinard,Earth,TRAPPIST-1e,F,606,S,36,False,False,5,623,88,5,1,True
2975,3218,Lonna Bardinard,Earth,55 Cancri e,F,606,S,58,False,False,52,0,5,517,0,False
2976,3218,Wena Bardinard,Earth,TRAPPIST-1e,G,510,S,1,False,False,0,0,0,0,0,False
2977,3219,Vuls Paska,Mars,TRAPPIST-1e,E,214,S,39,True,False,0,0,0,0,0,False
2978,3220,Jeane Meyerthy,Earth,TRAPPIST-1e,G,522,P,33,False,False,0,0,75,709,0,False
2979,3221,Brinez Meadoney,Earth,PSO J318.5-22,G,511,S,19,False,False,0,0,616,0,0,False
2980,3223,Elany Prickmantes,Earth,TRAPPIST-1e,G,523,P,41,False,False,16,0,799,0,37,False
2981,3224,Ellie Fredersend,Earth,TRAPPIST-1e,F,607,S,33,True,False,0,950,0,102,0,True
2982,3225,Minoton Surind,Europa,55 Cancri e,C,120,S,17,True,False,0,0,0,0,0,True
2983,3225,Bosoneb Surind,Europa,TRAPPIST-1e,C,120,S,28,False,False,0,3281,0,68,341,True
2984,3227,Eila Chardst,Earth,TRAPPIST-1e,G,513,S,21,False,False,63,15,407,397,0,False
2985,3229,Aino Chpeng,Europa,TRAPPIST-1e,B,118,S,45,False,False,3,2344,1100,498,0,True
2986,3230,Healls Sache,Mars,TRAPPIST-1e,F,674,P,62,True,False,0,0,0,0,0,True
2987,3232,Munda Burte,Mars,TRAPPIST-1e,F,609,S,43,True,False,0,0,0,0,0,True
2988,3235,Stancy Shieldson,Earth,TRAPPIST-1e,F,610,S,27,False,False,158,0,1271,0,71,False
2989,3236,Garyan Woody,Earth,55 Cancri e,G,524,P,1,True,False,0,0,0,0,0,True
2990,3236,Carlen Woody,Earth,TRAPPIST-1e,F,676,P,31,False,False,593,540,238,0,77,False
2991,3236,Anton Woody,Earth,TRAPPIST-1e,E,200,P,18,False,False,0,30,0,756,5,False
2992,3237,Graw Lapie,Mars,TRAPPIST-1e,D,104,P,21,False,False,1097,0,80,589,0,False
2993,3237,Chrets Lapie,Mars,TRAPPIST-1e,F,677,P,7,False,False,0,0,0,0,0,True
2994,3237,Mon Lapie,Mars,TRAPPIST-1e,D,104,P,22,False,False,2646,0,599,117,0,False
2995,3238,Walles Reste,Mars,TRAPPIST-1e,E,215,S,26,True,False,0,0,0,0,0,False
2996,3239,Stanya Bookerson,Earth,TRAPPIST-1e,G,515,S,30,True,False,0,0,0,0,0,True
2997,3240,Sonnie Vinozarks,Earth,TRAPPIST-1e,E,216,S,17,False,False,0,382,402,0,7,False
2998,3241,Benny Hickley,Earth,TRAPPIST-1e,G,525,P,34,True,False,0,0,0,0,0,False
2999,3243,Tonald Hermanapp,Earth,55 Cancri e,G,516,S,10,False,False,0,0,0,0,0,False
3000,3247,Harvin Malliamsey,Earth,TRAPPIST-1e,E,202,P,25,False,False,764,16,0,8,0,False
3001,3248,Rice Baldens,Earth,TRAPPIST-1e,G,526,P,21,False,False,0,1365,0,0,0,False
3002,3252,Dwin Melez,Earth,55 Cancri e,F,613,S,53,False,False,8,0,236,0,2049,False
3003,3253,Lardy Thorney,Earth,TRAPPIST-1e,G,528,P,21,False,False,0,0,687,46,20,False
3004,3254,Alphein Igmable,Europa,TRAPPIST-1e,C,121,S,28,False,False,0,3315,0,594,85,True
3005,3255,Fayel Morandry,Earth,PSO J318.5-22,G,517,S,20,True,False,0,0,0,0,0,True
3006,3256,Ashird Myling,Europa,55 Cancri e,E,217,S,54,True,False,0,0,0,0,0,True
3007,3258,Genee Waltonnedy,Earth,TRAPPIST-1e,G,529,P,9,True,False,0,0,0,0,0,False
3008,3259,Des Tranciams,Earth,TRAPPIST-1e,G,530,P,20,False,False,508,0,1,1372,0,False
3009,3260,Dell Canton,Earth,55 Cancri e,F,615,S,19,False,False,0,165,0,699,0,False
3010,3262,Jodia Pottmanley,Earth,TRAPPIST-1e,F,681,P,32,False,False,0,632,0,0,0,False
3011,3268,Rosts Ses,Mars,TRAPPIST-1e,E,219,S,22,False,False,0,0,0,0,0,False
3012,3269,Terion Spistory,Europa,55 Cancri e,C,122,S,35,False,False,74,5082,0,893,1937,True
3013,3270,Thell Klindsey,Earth,TRAPPIST-1e,G,531,P,26,False,False,0,56,322,6,243,True
3014,3271,Florey Micknightt,Earth,TRAPPIST-1e,G,532,P,51,True,False,0,0,0,0,0,False
3015,3271,Alley Micknightt,Earth,55 Cancri e,G,532,P,8,False,False,0,0,0,0,0,True
3016,3272,Clarry Kellynn,Earth,TRAPPIST-1e,G,518,S,40,True,False,0,0,895,0,0,True
3017,3272,Eilan Kellynn,Earth,55 Cancri e,G,518,S,2,True,False,0,0,0,0,0,True
3018,3273,Lonnez Wilkinner,Earth,PSO J318.5-22,G,519,S,19,True,False,0,0,0,0,0,False
3019,3274,Dwigh Hahnstoneal,Earth,TRAPPIST-1e,G,533,P,32,True,False,0,0,0,0,0,True
3020,3274,Sallyl Hahnstoneal,Earth,55 Cancri e,G,533,P,16,False,False,1612,4,0,184,0,False
3021,3274,Annaha Hahnstoneal,Earth,TRAPPIST-1e,G,533,P,64,False,False,0,0,16,733,159,False
3022,3275,Darley Gibbsonton,Earth,55 Cancri e,F,617,S,35,False,False,256,0,341,35,0,True
3023,3276,Prope Wirdley,Europa,TRAPPIST-1e,A,29,P,33,False,False,20,653,0,121,483,False
3024,3279,Mard Whifounrew,Europa,55 Cancri e,C,123,S,9,False,False,0,0,0,0,0,True
3025,3279,Grafik Whifounrew,Europa,TRAPPIST-1e,C,123,S,21,True,False,0,0,0,1,0,True
3026,3279,Antinon Whifounrew,Europa,TRAPPIST-1e,C,123,S,28,True,False,0,0,0,0,0,True
3027,3279,Kabiak Whifounrew,Europa,TRAPPIST-1e,C,123,S,28,True,False,0,0,0,0,0,True
